Canal,Data,Programa,Episódio Nr.,Título da Obra,Autor(es),Intérprete(s),Editora(s),Tipo de Sincronização,Acervo Sim ou Não,Minutagem,Data da 1ª Exibição (apenas para conferência),Inédito,Rebatida,Reprise,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
BIS,2023-12-11,Versões,9.0,Que Bloco É Esse? (Vulcão Da Bahia),"Criolo,Paulinho De Camafeu",Drik Barbosa,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Quem Tem Joga,"Drik Barbosa,Emicida,Gloria Groove,Grou,Karol Conká",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Toda Menina Baiana,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Uma História De Ifá (Elegibó),"Rey Zulu,Ytthamar Tropicalia",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-11,Versões,9.0,Vem Meu Amor,"Guio,Silvio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Andar Com Fé,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Baianidade Nagô,Evany,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Banho De Folhas,"Emillie Lapa,Luedji Luna",Drik Barbosa,Dubas Música - Ltda Epp,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Beija-Flor,"Jauperi Lazaro Dos Santos,Josue Conceição Da Silva,Pierre Onasis Ramos,Silvio Almeida Bispo",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Chuá Chuá,"Ary Pavão,Pedro De Sá Pereira",Drik Barbosa,"MANGIONE, FILHOS & CIA. LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Dandalunda,Carlinhos Brown,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,É D'oxum,"Gerônimo Santana Duarte,Veve Calasans",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Faraó Divindade Do Egito,Luciano Gomes,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Isso É Fundo De Quintal,"Lecy Brandão,Zé Mauricio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,"Luz De Tieta, A",Caetano Veloso,Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Moema Morenou,"Elton Medeiros,Paulinho Da Viola",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Que Bloco É Esse? (Vulcão Da Bahia),"Criolo,Paulinho De Camafeu",Drik Barbosa,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Quem Tem Joga,"Drik Barbosa,Emicida,Gloria Groove,Grou,Karol Conká",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Toda Menina Baiana,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Uma História De Ifá (Elegibó),"Rey Zulu,Ytthamar Tropicalia",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-12,Versões,9.0,Vem Meu Amor,"Guio,Silvio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Andar Com Fé,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Baianidade Nagô,Evany,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Banho De Folhas,"Emillie Lapa,Luedji Luna",Drik Barbosa,Dubas Música - Ltda Epp,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Beija-Flor,"Jauperi Lazaro Dos Santos,Josue Conceição Da Silva,Pierre Onasis Ramos,Silvio Almeida Bispo",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Chuá Chuá,"Ary Pavão,Pedro De Sá Pereira",Drik Barbosa,"MANGIONE, FILHOS & CIA. LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Dandalunda,Carlinhos Brown,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,É D'oxum,"Gerônimo Santana Duarte,Veve Calasans",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Faraó Divindade Do Egito,Luciano Gomes,Drik Barbosa,Universal Music Publishing Mgb Brasil Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Isso É Fundo De Quintal,"Lecy Brandão,Zé Mauricio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,"Luz De Tieta, A",Caetano Veloso,Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Moema Morenou,"Elton Medeiros,Paulinho Da Viola",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Que Bloco É Esse? (Vulcão Da Bahia),"Criolo,Paulinho De Camafeu",Drik Barbosa,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Quem Tem Joga,"Drik Barbosa,Emicida,Gloria Groove,Grou,Karol Conká",Drik Barbosa,"Warner Chappell Edições Musicais Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Toda Menina Baiana,Gilberto Gil,Drik Barbosa,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Uma História De Ifá (Elegibó),"Rey Zulu,Ytthamar Tropicalia",Drik Barbosa,Warner Chappell Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-16,Versões,9.0,Vem Meu Amor,"Guio,Silvio",Drik Barbosa,Peermusic Do Brasil Edições Musicais Ltda.,Performance,Não,00:04:00,2020-12-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Back To Black,"Amy Winehouse,Mark Ronson",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Peermusic Do Brasil Edições Musicais Ltda.",Performance,Não,00:06:07,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Crazy In Love,"Beyoncé,Eugene Record,Richard Harrison,Shawn Carter (Jay-Z)",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:49,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Desculpa Por Eu Não Te Amar,"Gondim,Multin,Pablo Bispo,Ruxell,Thiago Pantaleão",Thiago Pantaleão,"Universal Music Publishing Mgb Brasil Ltda.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:33,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Feeling Good,"Anthony Newley,Leslie Bricusse",Thiago Pantaleão,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:03:50,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Happier Than Ever,"Billie Eilish O'connell,Finneas Baird O'connell",Thiago Pantaleão,"Abramus Digital Serviços De Identificação De Repertório Ltda.,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:16,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,I Will Always Love You,Dolly Parton,Thiago Pantaleão,"Bmg Rights Management Brasil Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:35,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Konoha,"Gondim,Lukinhas,Multi,Pablo Bispo,Ruxell,Thiago Pantaleão",Thiago Pantaleão,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Fundo Musical,Não,00:03:33,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Respect,Otis Redding,Thiago Pantaleão,"Editora E Importadora Musical  Fermata Do Brasil Ltda.,Universal Music Publishing Mgb Brasil Ltda.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:15,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Sinais De Fogo,"Ana Carolina,Totonho Villeroy",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:36,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Too Little Too Late,"Billy Steinberg,Joshua Alexander Berman,Ruthanne Cunningham",Thiago Pantaleão,"Rocking Gorillas Music Ltda,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Abramus Digital Serviços De Identificação De Repertório Ltda.",Performance,Não,00:03:53,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,Toxic,"Cathy Dennis,Christian Karlsson,Henrik Jonback,Pontus Winnberg",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Abramus Digital Serviços De Identificação De Repertório Ltda.,Bmg Rights Management Brasil Ltda.",Performance,Não,00:03:26,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,"Tua Voz, A","An Sang Yun,Han Sukwhan,Pablo Bispo,Ruxell,Sergio Santos",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:53,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-22,Versões,8.0,You And I,Lady Gaga,Thiago Pantaleão,"Bmg Rights Management Brasil Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:22,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Back To Black,"Amy Winehouse,Mark Ronson",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Peermusic Do Brasil Edições Musicais Ltda.",Performance,Não,00:06:07,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Crazy In Love,"Beyoncé,Eugene Record,Richard Harrison,Shawn Carter (Jay-Z)",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:04:49,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Desculpa Por Eu Não Te Amar,"Gondim,Multin,Pablo Bispo,Ruxell,Thiago Pantaleão",Thiago Pantaleão,"Universal Music Publishing Mgb Brasil Ltda.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:33,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Feeling Good,"Anthony Newley,Leslie Bricusse",Thiago Pantaleão,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Performance,Não,00:03:50,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Happier Than Ever,"Billie Eilish O'connell,Finneas Baird O'connell",Thiago Pantaleão,"Abramus Digital Serviços De Identificação De Repertório Ltda.,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:16,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,I Will Always Love You,Dolly Parton,Thiago Pantaleão,"Bmg Rights Management Brasil Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:35,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Konoha,"Gondim,Lukinhas,Multi,Pablo Bispo,Ruxell,Thiago Pantaleão",Thiago Pantaleão,"Warner Chappell Edições Musicais Ltda.,Unknown Publisher",Fundo Musical,Não,00:03:33,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Respect,Otis Redding,Thiago Pantaleão,"Editora E Importadora Musical  Fermata Do Brasil Ltda.,Universal Music Publishing Mgb Brasil Ltda.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:15,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Sinais De Fogo,"Ana Carolina,Totonho Villeroy",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Universal Music Publishing Mgb Brasil Ltda.",Performance,Não,00:04:36,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Too Little Too Late,"Billy Steinberg,Joshua Alexander Berman,Ruthanne Cunningham",Thiago Pantaleão,"Rocking Gorillas Music Ltda,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Abramus Digital Serviços De Identificação De Repertório Ltda.",Performance,Não,00:03:53,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,Toxic,"Cathy Dennis,Christian Karlsson,Henrik Jonback,Pontus Winnberg",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Abramus Digital Serviços De Identificação De Repertório Ltda.,Bmg Rights Management Brasil Ltda.",Performance,Não,00:03:26,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,"Tua Voz, A","An Sang Yun,Han Sukwhan,Pablo Bispo,Ruxell,Sergio Santos",Thiago Pantaleão,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Warner Chappell Edições Musicais Ltda.",Performance,Não,00:03:53,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-23,Versões,8.0,You And I,Lady Gaga,Thiago Pantaleão,"Bmg Rights Management Brasil Ltda.,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Performance,Não,00:04:22,2022-12-21,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-27,Experimente.,6.0,Vem Pro Baile,"Fabricio Soares Teixeira,Victor Hugo De Oliveira Rodrigues",Fbc,Bmg Rights Management Brasil Ltda.,Performance,Não,00:03:14,2022-10-11,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-28,Experimente.,6.0,Vem Pro Baile,"Fabricio Soares Teixeira,Victor Hugo De Oliveira Rodrigues",Fbc,Bmg Rights Management Brasil Ltda.,Performance,Não,00:03:14,2022-10-11,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
BIS,2023-12-31,Experimente.,6.0,Vem Pro Baile,"Fabricio Soares Teixeira,Victor Hugo De Oliveira Rodrigues",Fbc,Bmg Rights Management Brasil Ltda.,Performance,Não,00:03:14,2022-10-11,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-02,Chegadas E Partidas,1.0,Um Dia De Domingo,"Michael Sullivan,Miguel Plopschi,Paulo Massadas",Michael Sullivan,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Fundo Musical,Não,00:02:09,2023-11-30,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-03,Chegadas E Partidas,1.0,Um Dia De Domingo,"Michael Sullivan,Miguel Plopschi,Paulo Massadas",Michael Sullivan,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Fundo Musical,Não,00:02:09,2023-11-30,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-04,Chegadas E Partidas,1.0,Um Dia De Domingo,"Michael Sullivan,Miguel Plopschi,Paulo Massadas",Michael Sullivan,"SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Unknown Publisher",Fundo Musical,Não,00:02:09,2023-11-30,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-14,Chegadas E Partidas,3.0,Quem Tem Um Amigo Tem Tudo,"Emicida,Wilson Das Neves",Emicida,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:45,2023-12-14,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-14,Tempero De Família,6.0,Leão Do Norte,"Lenine,Paulo César Pinheiro",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Fundo Musical ACERVO,Sim,00:00:51,2017-04-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-14,Tempero De Família,6.0,Miragem Do Porto,"Bráulio Tavares,Lenine",Lenine,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical ACERVO,Sim,00:01:13,2017-04-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-15,Assim Como A Gente,10.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:00:25,2023-12-15,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-16,Assim Como A Gente,10.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:00:25,2023-12-15,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-16,Chegadas E Partidas,3.0,Quem Tem Um Amigo Tem Tudo,"Emicida,Wilson Das Neves",Emicida,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:45,2023-12-14,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-17,Assim Como A Gente,10.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:00:25,2023-12-15,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-17,Chegadas E Partidas,3.0,Quem Tem Um Amigo Tem Tudo,"Emicida,Wilson Das Neves",Emicida,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:45,2023-12-14,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-17,Tempero De Família,6.0,Leão Do Norte,"Lenine,Paulo César Pinheiro",Lenine,"Boa Musica Brasil Direitos Musicais Ltda,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.",Fundo Musical ACERVO,Sim,00:00:51,2017-04-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-17,Tempero De Família,6.0,Miragem Do Porto,"Bráulio Tavares,Lenine",Lenine,SONY MUSIC PUBLISHING (BRAZIL) EDIÇÕES MUSICAIS LTDA.,Fundo Musical ACERVO,Sim,00:01:13,2017-04-13,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-18,Chegadas E Partidas,3.0,Quem Tem Um Amigo Tem Tudo,"Emicida,Wilson Das Neves",Emicida,Warner Chappell Edições Musicais Ltda.,Fundo Musical,Não,00:00:45,2023-12-14,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-18,Papo De Segunda,41.0,Saudade Da Bahia,Dorival Caymmi,Baden Powell,Cap Music Edicoes Ltda,Fundo Musical,Não,00:00:50,2023-12-18,Inédito,-,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-19,Assim Como A Gente,10.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:00:25,2023-12-15,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-20,Assim Como A Gente,10.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:00:25,2023-12-15,-,Rebatida,-,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
GNT,2023-12-20,Saia Justa,29.0,Quando A Chuva Passar,Ramon Cruz,Ivete Sangalo,IESSI MUSIC LABEL LTDA,Performance,Não,00:02:46,2023-09-20,-,-,Reprise,,,,True,artist_alias,ConsolidadoDiversos_Dezembro23
